ID;IDLE;SEND;RECV;Total
126;5824114.9;4000241.6;0.0;9824356.5
127;5794221.1;18254839.3;4697277.1;28746337.5
128;5792069.1;19299906.5;6044436.2;31136411.8
129;5796015.9;17757265.8;4827191.4;28380473.1
130;5786645.3;22806939.1;4751341.7;33344926.0
131;5785287.8;22227242.1;11314066.2;39326596.0
132;5797232.1;17594195.4;3531870.1;26923297.7
133;5787153.3;20690769.0;9410000.0;35887922.3
134;5815456.5;8414160.2;1167606.5;15397223.2
135;5795203.9;17884571.4;4959985.9;28639761.1
136;5797522.4;17484758.0;3529988.5;26812268.9
137;5791187.1;19743183.8;7515362.4;33049733.3
138;5824321.1;3894163.9;0.0;9718485.0
139;5795683.7;18131691.6;3606397.1;27533772.5
140;5824449.0;3828375.5;0.0;9652824.5
141;5797319.0;17505324.3;3555651.4;26858294.7
142;5789145.4;21438327.6;6281678.4;33509151.4
143;5795957.3;17471977.6;4927940.1;28195875.0
144;5795907.7;17352619.6;4824539.3;27973066.6
145;5822947.4;4600751.5;0.0;10423699.0
146;5824481.0;3811918.8;0.0;9636399.8
147;5788895.2;20159925.5;9539432.5;35488253.1
148;5791722.4;20194198.7;6009191.2;31995112.3
149;5788105.3;22140182.4;4726384.7;32654672.4
150;5805801.8;13271612.7;2349997.2;21427411.7
151;5796045.5;17299624.9;4825601.6;27921271.9
152;5792240.7;19056197.5;7513939.5;32362377.8
153;5805583.7;13317319.8;2409091.3;21531994.8
154;5794722.0;18006435.8;4840305.1;28641462.9
155;5824444.9;3830493.6;0.0;9654938.5
156;5785034.2;21930470.1;12355069.0;40070573.3
157;5788041.7;21158124.0;9738034.8;36684200.4
158;5823588.2;4271142.8;0.0;10094731.1
159;5764036.8;34381009.9;4849644.3;44994691.0
160;5815489.6;8356784.2;1199924.1;15372197.9
161;5805340.3;13419382.9;2468474.5;21693197.7
162;5824501.5;3801394.8;0.0;9625896.3
163;5823727.4;4199580.0;0.0;10023307.4
164;5795926.1;17458487.3;4603451.2;27857864.7
165;5795552.1;17751309.7;4693987.0;28240848.8
166;5762741.6;34458535.5;10704517.9;50925794.9
167;5792172.9;19331230.0;5173799.2;30297202.1
168;5794409.0;18720397.8;5162307.2;29677114.0
169;5824080.0;4018189.8;0.0;9842269.8
170;5824594.9;3753349.6;0.0;9577944.5
171;5793696.6;18503324.5;5785073.5;30082094.5
172;5802804.7;14577292.1;2520287.7;22900384.5
173;5824240.0;3935894.7;0.0;9760134.7
174;5798355.4;17171884.3;3495986.1;26466225.8
175;5779492.4;26818642.9;4654438.9;37252574.2
176;5793370.7;19345030.3;4900917.0;30039318.1
177;5824172.4;3970642.9;0.0;9794815.3
178;5806156.1;13018759.7;2372588.8;21197504.5
179;5823650.5;4239086.0;0.0;10062736.6
180;5791482.3;19776868.8;5103639.0;30671990.2
181;5804832.9;13395355.3;2473529.1;21673717.3
182;5823865.1;4128717.1;0.0;9952582.2
183;5788333.0;20519222.9;9556734.7;35864290.5
184;5804595.9;13912122.0;2389964.5;22106682.4
185;5815415.3;8447255.2;1167157.1;15429827.6
186;5824235.0;3938456.1;0.0;9762691.1
187;5794295.1;17670539.4;4724141.4;28188975.9
188;5824468.8;3818226.5;0.0;9642695.2
189;5797985.7;17354522.7;3482898.6;26635407.1
190;5824545.5;3778750.4;0.0;9603295.9
191;5772894.2;29961563.5;4737983.5;40472441.3
192;5787965.1;22197303.4;4735774.7;32721043.2
193;5824582.8;3759550.7;0.0;9584133.5
194;5752526.2;40161763.4;9417374.4;55331664.0
195;5815365.8;8435293.1;1175505.9;15426164.8
196;5824466.7;3819276.4;0.0;9643743.1
197;5757080.7;37547876.5;10889495.9;54194453.0
198;5796051.8;17529383.6;4689466.6;28014902.0
199;5795582.8;18396300.2;4693735.3;28885618.2
200;5794476.6;18287611.1;4733114.9;28815202.5
201;5815791.4;8267128.2;1158639.8;15241559.4
202;5807316.5;12594025.5;2333709.5;20735051.5
203;5824345.3;3881720.1;0.0;9706065.4
204;5806013.6;13129636.9;2397529.9;21333180.4
205;5792218.5;19486814.5;5047895.2;30326928.2
206;5794453.4;18015170.0;5715602.6;29525226.0
207;5795738.3;17467694.7;4542534.2;27805967.2
208;5824114.1;4000651.6;0.0;9824765.7
209;5815862.6;8244908.8;1152190.0;15212961.4
210;5813532.0;9174290.8;1301557.8;16289380.6
211;5795193.2;17972447.6;4712592.4;28480233.2
212;5777305.8;27408755.5;5973088.9;39159150.2
213;5784946.9;22637207.7;7388578.9;35810733.6
214;5824506.9;3798628.4;0.0;9623135.3
215;5815267.2;8499038.3;1171293.7;15485599.3
216;5814212.2;8828218.8;1237265.4;15879696.3
217;5795209.8;18551726.3;5003033.7;29349969.7
218;5793937.1;18326430.5;4922244.4;29042612.0
219;5788266.7;20243005.5;8491806.7;34523078.9
220;5786353.3;21116813.1;9712845.0;36616011.4
221;5824525.4;3789116.1;0.0;9613641.4
222;5824040.5;4038496.1;0.0;9862536.6
223;5798297.0;17060633.8;1250477.2;24109408.0
224;5795468.0;17414020.1;4517420.5;27726908.5
225;5795784.2;18471794.3;2342744.1;26610322.6
226;5824428.4;3838999.4;0.0;9663427.8
227;5824343.8;3882478.4;0.0;9706822.2
228;5815709.0;8279013.7;1167615.8;15262338.5
229;5815001.6;8487482.8;1223400.2;15525884.6
230;5771614.2;29773264.0;3857508.6;39402386.9
231;5824414.2;3846273.7;0.0;9670687.9
232;5788486.6;20315688.2;9834613.4;35938788.2
233;5787506.9;21973422.4;9771825.0;37532754.4
234;5780076.1;26110575.3;5971973.7;37862625.2
235;5766869.8;33359435.4;5069886.3;44196191.4
236;5805244.5;12917971.4;2548546.6;21271762.5
237;5790757.1;19704047.7;7127898.7;32622703.5
238;5794808.3;19074417.4;4981723.7;29850949.4
239;5790739.2;20163730.1;6513777.1;32468246.4
240;5824623.5;3738626.1;0.0;9563249.6
241;5824456.1;3824750.8;0.0;9649206.9
242;5792605.2;19873230.8;5838041.9;31503877.9
243;5794092.8;18694017.1;4910912.2;29399022.1
244;5794222.0;18661966.9;4823313.1;29279502.0
245;5815251.3;8355811.0;1230516.2;15401578.4
246;5813924.9;9108970.7;1195865.5;16118761.1
247;5792894.4;18991965.6;4608852.6;29393712.5
248;5788241.6;20494522.0;8748844.5;35031608.1
249;5824346.7;3881020.2;0.0;9705366.9
250;5794328.5;18329775.2;4685502.6;28809606.3
251;5805163.0;9444443.8;19221131.1;34470738.0
